8530
7721
8708
10591
12525
14332
16054
17553
18556
19589
20861
22147
23154
23914
24520
24726
24685
24744
24245
22619
20917
19448
17905
16913
16210
16031
16112
15529
14428
13382
12691
12290
12722
13319
13610
14247
15201
16201
16676
17034
17648
18079
18882
20110
20473
18762
16317
13616
10776
8600
6997
7969
10608
12085
12532
14456
17148
17577
15740
11975
8110
6212
6241
6860
8203
11131
14795
18542
21492
22559
22200
22465
23220
23406
24480
26265
26914
25596
23829
23151
21764
21141
20286
18011
17723
18550
18270
14980
14421
8166
4097
18109
27380
20961
12445
14880
18274
15968
13234
11516
10849
9250
10541
14497
18318
20158
22577
23614
21120
24070
31121
21074
10666
23082
25288
14519
16756
25602
14389
8182
21864
16697
10385
14734
10198
7804
14797
14624
8743
16109
18410
10667
17124
23775
13494
8800
22435
25052
10714
12220
27841
23902
9981
14721
26733
19405
5971
13514
26887
19307
6300
12543
22189
15592
3442
13079
26919
25517
18413
16222
25932
28689
16810
10714
17272
14894
8812
8713
7903
13161
18457
12157
4533
13921
27036
21680
9357
18305
34926
28182
14512
23794
32735
19151
18872
21633
21138
16323
13237
14278
9396
9603
8901
12836
10999
9538
8917
9039
9276
11564
14499
15033
16163
16169
17800
18222
19696
21049
22989
23311
23744
24274
23394
22093
20796
19968
18654
16893
15647
14428
13487
12913
12085
11341
10919
10808
10870
11027
11090
11466
12172
12513
12750
13188
14180
15420
16475
17585
18582
19669
20898
22595
24496
26048
27346
28008
28075
27791
27488
26715
24616
21792
19616
18573
17867
16047
13782
11692
10386
9252
6776
7083
11059
13657
14157
16865
20556
21115
19231
16073
12998
10578
8174
5981
5299
6845
10110
14323
18529
21901
23696
24941
26433
27368
27385
26949
26478
25537
24042
22389
20803
19167
17319
15408
13766
12595
11335
10269
9765
8233
5776
5402
7637
8967
8313
8233
9883
12478
14669
15825
15862
15359
15858
17471
19591
21594
22992
23956
24077
23491
22913
22644
22036
20867
19976
19691
19491
18546
17943
17998
17738
17091
16321
15468
14299
13537
13252
13314
13138
12606
12933
13545
14195
15163
16131
17329
18606
19521
19942
19824
18703
16914
15598
15054
14721
13378
11517
9429
7188
6452
7235
9724
13896
17094
18281
20147
22634
22476
19825
15871
11403
8713
7771
7824
8414
9880
13038
16308
18643
19707
20015
20388
21322
22953
24679
25945
26450
26306
25542
24023
22595
21431
20142
18929
18052
17848
16983
15491
14271
13383
11882
10351
10701
11598
12127
12338
12859
13979
14976
15394
15120
14199
13225
13977
16740
20171
22904
24671
25240
24764
23944
22879
21683
20627
19659
18669
18125
17387
16552
16187
15631
14638
13760
13422
13058
12926
13152
13548
14377
15103
15782
16615
17172
17509
17851
18070
18258
18325
18309
18649
19012
19043
19015
18517
17239
16140
15868
16593
17444
17152
16225
14851
13684
13244
12067
12694
17028
20290
20436
20838
22307
22110
20002
17529
15430
14041
12359
10574
9813
10171
11591
13416
14748
15563
16360
17653
19892
22461
24548
25838
25937
24636
22366
19990
18273
16999
15683
14006
12247
11674
11340
10632
11041
12523
13251
13583
14856
15840
16111
16388
17293
18608
19448
19237
18102
17218
16897
16930
18026
19873
21585
22679
22481
21639
20514
19038
17969
16746
15239
14581
14648
14599
14512
14201
13567
13019
12409
12044
12156
12334
12641
13564
14822
15756
16421
16894
17289
17508
17507
17642
17740
18369
18969
19260
19687
19147
17867
16813
16660
17132
17931
18389
17897
16912
15055
13797
13385
13913
17327
21741
22885
22453
24847
26348
23604
17902
11033
5707
2425
409
-724
296
4352
9696
14791
18575
21072
22757
24778
27528
29639
30594
30632
30135
29203
27690
25968
24267
22514
20467
17720
15151
12841
10927
9588
8144
6013
4352
5199
7386
9321
10381
10635
10396
10209
10667
10683
9291
7810
8224
10744
14560
18412
20643
21492
22073
22228
21928
21463
21235
21375
21593
21418
21254
21492
21443
20801
19585
18218
16679
14898
13568
12764
12398
12708
12896
13041
13609
13810
13291
13331
14755
16108
16403
16107
15872
16220
17331
18422
18608
18735
18229
16465
15663
14705
15245
19576
23322
24116
25113
27741
27905
24626
20166
16152
13740
11956
9704
7800
7598
9422
12207
14128
14780
15285
16549
18778
21565
23817
